"date","company name","spend","impressions","likecount","commentcount","repostcount","total engagements","conversion","action","type","posturl","postcontent","profileurl","videourl","sharedposturl","created_at","size","url","number of faces","face emotion","face position","face area percentage %","objects","number of objects","primary object","primary object position","primary object area percentage %","secondary object","secondary object position","secondary object area percentage %","text","text length","dominant colour","cta","logos","logo 1 name","logo 1 position","logo 1 area percentage %","logo 2 name","logo 2 position","logo 2 area percentage %","number of persons","person area %","person area","style","tone","voice","sentiment","text area %","empty space %","topic","language","# faces","# persons","# objects","# text length"
"2023-08-04","ge","392.71","34109","745","10","13","768","234","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7093197565462032384","#DYK that the #GE90 was the first commercial jet engine certified to use lightweight carbon fiber composite fan blades?They help reduce weight and increase fuel efficiency! 💪#GEinIndia #GEAerospace","https://www.linkedin.com/company/ge/","","","2023-09-13 10:01:08","800x800","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:52:52839578-1691150083370.jpeg","0","","","0","Lighting","1","Lighting","center","79.49413186","","","0","ALLHOT|NOTES|DE-PRES","17","black","","","","","0","","","0","0","small","0","","","","","0.85","10% to 20%","Offerings","English","0","0","1","20 to 40"
"2023-08-08","ge","1.41","271","27","0","0","27","2","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094643248450707456","This is a must-listen #podcast. Join the 110k listeners across 150 countries tuning in to the #CuttingCarbon podcast (seven seasons!) on the #FutureofEnergy.Try it now 🎧 👇#GEinIndia #GEVernova","https://www.linkedin.com/company/ge/","","https://www.linkedin.com/feed/update/urn:li:activity:7089586031124967427/","2023-09-13 9:59:42","800x800","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:24:00263560-1690289026930.jpeg","0","","","0","","0","","","0","","","0","110K|DOWNLOADS!|CUTTING|CO₂ CARBON|PODCAST","37","greenyellow","","","","","0","","","0","0","","0","NA","NA","NA","NA","7.4","> 40%","Sustainability","English","0","0","0","40 to 60"
"2023-08-18","ge","4.24","6486","386","2","8","396","100","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7098255767920607232","Half of India’s new wind energy generation capacity in 2022 was powered by GE’s locally developed and manufactured 2.7-132 wind turbine that is ideal for India’s low wind speed regime.A major portion of the additional 900 MW was set up to help industries in their decarbonization journey and has the potential to generate enough electricity to power over 290,000 Indian households.Learn more about our decarbonization efforts in our 2022 Sustainability Report: https://lnkd.in/dXEcF96#GEinIndia #Sustainab","https://www.linkedin.com/company/ge/","","https://www.ge.com/sustainability","2023-09-13 9:59:42","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:37:52443343-1692352402140.jpeg","0","","","0","","0","","","0","","","0","","0","silver","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-15","siemens","234.42","47142","635","3","49","687","92","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7097062585253949440","Partnering India’s growth story!Siemens paves the way for sustainable future for generations to come. #IndependenceDay #TransformTheEveryday","https://www.linkedin.com/company/siemens/","https://dms.licdn.com/playlist/vid/D4D05AQEMntp4rhnosg/mp4-720p-30fp-crf28/0/1692071574725?e=1695031200&v=beta&t=xxyfWpXBrKuLqRutefmF_Uux5rATOS0nYWcy60of_c4","","2023-09-13 10:04:08","720x720","https://rocketium.com/images/cran/prod/assets/2023-09-12-15:32:33089762-1692071571361.jpeg","0","","","0","","0","","","0","","","0","TO|109|0º|HOBOTH","12","black","","","","","0","","","0","0","","0","NA","NA","NA","NA","1.2","> 40%","Sustainability","English","0","0","0","< 20"
"2023-08-18","ge","95.23","16974","1235","27","32","1294","247","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7098347071216185344","We can’t tell what’s prettier, the sky or the wind turbine! 🤓(It’s the turbine.)#HowWeGEek #FutureofEnergy #OnshoreWind","https://www.linkedin.com/company/ge/","","","2023-09-13 9:59:42","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:37:43822911-1692377822619.jpeg","0","","","0","Wheel","1","Wheel","bottom-center","3.477580707","","","0","","0","darkslategray","","","","","0","","","0","0","small","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","1","N/A"
"2023-08-31","ge","13.98","13511","968","11","13","992","280","GE reposted this","Image","https://www.linkedin.com/feed/update/urn:li:activity:7103085080851415040","India is a fascinating country and so is its energy landscape, full of challenges but mostly of opportunities. Over the last couple of decades, the country has more than doubled its energy consumption and 700 million people have gained access to electricity. That’s almost the population of Europe! And it is not stopping there. #India is set to experience the world’s largest increase in energy demand over the next 20 years. The question of how to meet the demand and simultaneously help the country advanc","https://www.linkedin.com/company/ge/","","","2023-09-13 9:59:42","800x600","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:24:06659203-1693507444843.jpeg","3","Joy","center-left","0.4033333333","Person, Person, Person, Table top, Bookcase, Coat, Outerwear, Chair","8","Person","center-left","8.97352836","Person","center","7.218307902","fo|MAUNCY|त्यमेव जयते|F POWER|T OF IN|DE BOME|ng|UTS|20|THE NEW MAP TOP","61","darkslategray","","","","","0","","","0","3","medium","23.03677585","Modern","Informative","Professional","Positive","3.05","> 40%","Sustainability","English","2 to 4","2 to 4","5 or more","> 60"
"2023-08-01","ge","927.15","45123","641","1","15","657","133","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7092116327200415744","♻️ Targeting Zero Waste Blades by 2030LM Wind Power is exploring new ways to reduce, recycle and reuse manufacturing waste and developing a circular economy for all excess materials from manufacturing. 🌱🌍 To learn more about our sustainability practices and other updates from GE Vernova, subscribe here: https://lnkd.in/dZngtnu4#GEinIndia #Sustainability #LMWindPower #GEVernova","https://www.linkedin.com/company/ge/","","https://www.ge.com/in/spark-energy-update-brought-you-ge-edition-6#windpower","2023-09-13 10:02:06","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-12-15:17:23046756-1690892218113.jpeg","1","Joy","center-right","5.880555556","Person, Clothing, Person, Hat","4","Person","center","76.4963113","Clothing","bottom-right","10.52969507","","0","darkgray","","","","","0","","","0","2","large","157.6841257","NA","NA","NA","NA","0","10% to 20%","Sustainability","English","1","2 to 4","2 to 4","N/A"
"2023-08-08","rockwell-automation","1030.46","47795","488","1","95","584","150","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094692579660726272","Complete your system with the new OptixPanel graphic terminals! Compatible with the latest FactoryTalk Software, these graphic terminals permit cloud-based access to process data. Learn how you can integrate OptixPanel graphic terminals into your operations today: https://rok.auto/43gSuoh #NewProductsROK","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:56:37","800x800","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:45:01806743-1691506341603.jpeg","0","","","0","Bracelet, Bracelet","2","Bracelet","center-left","9.395664886","Bracelet","bottom-right","16.39889817","RA|#NewProductsROK|1|100|Rockwell|Automation|EVI|1 gal|>U|EV201|EVE","56","whitesmoke","","Rockwell Automation","Rockwell Automation","bottom-left","4.6896875","","","0","0","small","0","Modern","Informative","Friendly","Positive","5.6","> 40%","Offerings","English","0","0","2 to 4","> 60"
"2023-08-31","rockwell-automation","1.22","94","5","0","1","6","2","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102817351326154752","Quality repairs are vital to the long-term health and viability of your automation equipment – and ultimately, your productivity level.Now you have a single-source solution for all your electrical, electronic, mechanical, and servo product repairs with the Industrial Repair Services from Rockwell Automation. Learn more:https://rok.auto/3YXdlfw","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:55:54","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:15:07027371-1693443616388.jpeg","2","Joy","top-right","1.741666667","Hat, Person","2","Person","center-right","41.25049871","Hat","top-right","2.046807677","Industrial Repair Services|A Single-source Repair Provider to|Help Simplify Your Operations|KNOW MORE|RA|Rockwell|Automation","117","darkslategray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","1.775892857","","","0","1","large","41.25049871","Modern","Informative","Professional","Positive","11.7","> 40%","Offerings","English","2 to 4","1","2 to 4","> 60"
"2023-08-31","rockwell-automation","0.11","23","1","0","0","1","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102817309110546433","Quality repairs are vital to the long-term health and viability of your automation equipment – and ultimately, your productivity level.Now you have a single-source solution for all your electrical, electronic, mechanical, and servo product repairs with the Industrial Repair Services from Rockwell Automation. Learn more:https://rok.auto/3YVQ8KK","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:55:54","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:15:13661504-1693443606004.jpeg","2","Joy","top-right","1.741666667","Hat, Person","2","Person","center-right","41.25049871","Hat","top-right","2.046807677","Industrial Repair Services|A Single-source Repair Provider to|Help Simplify Your Operations|KNOW MORE|RA|Rockwell|Automation","117","darkslategray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","1.775892857","","","0","1","large","41.25049871","Modern","Informative","Professional","Positive","11.7","> 40%","Offerings","English","2 to 4","1","2 to 4","> 60"
"2023-08-29","rockwell-automation","20.69","1143","61","0","9","70","5","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102371616986206208","Design and develop your control applications quickly and efficiently with FactoryTalk Design Studio. Learn more about this environment including what early adopters are saying. Explore more now: https://rok.auto/3Z2oewQ","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:55:54","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:29:39138377-1693337345861.jpeg","1","Joy","top-right","0.8720095694","Computer monitor, Person, Person","3","Computer monitor","center","34.20596057","Person","center-right","23.80718121","RA Rockwell|Automation|THE ROA|- 2|Use the Cloud Now to Deliver Modular Design Value|September 12|9:00 A.M. CT|REGISTER FOR THE LIVE WEBINAR >","135","darkslategray","Use the Cloud Now to Deliver Modular Design Value","","","","0","","","0","2","large","61.16865926","NA","NA","NA","NA","13.5","20% to 40%","Offerings","English","1","2 to 4","2 to 4","> 60"
"2023-08-15","rockwell-automation","10.94","924","33","0","6","39","5","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097217591198285824","Learn how the latest update to Rockwell Automation's brand-new cloud-based system design environment can deliver value today, and how the product is continuing to grow into the future. Join our upcoming webinar as subject matter experts discuss the value of modular design practices and how to achieve results using FactoryTalk Design Studio. Register today: https://rok.auto/448ixOH","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:56:37","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:44:34796287-1692108350109.jpeg","4","Joy","center-right","1.155555556","Person, Person, Person, Laptop, Person, Person, Hat, Table top","8","Person","center-right","18.91865453","Person","center-left","14.54893395","Ht","1","skyblue","","","","","0","","","0","5","large","70.34700262","NA","NA","NA","NA","0.05","> 40%","Offerings","English","2 to 4","5 or more","5 or more","< 20"
"2023-08-17","rockwell-automation","4.36","653","9","0","0","9","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097744659338170368","Technical troubles cause headaches and can inhibit production performance. Whether it is to quickly resolve production issues, improve training, or streamline software updates, the TechConnect Support can help your through these challenges. Find out more:https://rok.auto/3KJcoS8","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:56:37","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:44:27519476-1692234006943.jpeg","2","Joy","center","9.482738095","Glasses, Person, Person, Chair","4","Person","center-right","24.2057221","Glasses","center","2.687371385","Solve Issues|Faster with|TechConnect|KNOW MORE|RA Rockwell|Automation","63","darkgray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","1.821428571","","","0","2","large","79.03865419","NA","NA","NA","NA","6.3","> 40%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-25","rockwell-automation","3.71","287","3","0","0","3","1","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7100642978867683328","현재 글로벌 시장에서 가장 주목받고 있는 산업에 속해 있는 전기차 및 배터리 제조업체들은 다양한 과제에 직면해 있습니다. 시장 출시 시간 단축, 플랜트 런칭 및 생산 최적화, 일관된 생산 품질, 운영 비용 절감, 작업자 효율성 개선…고객과 함께 전기 자동차 및 배터리의 디자인, 제작 및 재활용 등 프로젝트에 참여해 온 로크웰 오토메이션은 고객 사례를 기반으로 귀사의 상황에 맞","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:55:54","800x400","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:28:59918569-1692925206218.jpeg","0","","","0","","0","","","0","","","0","告|EV Charging|80|Time Remaining|START|5 sec.","38","darkslategray","START","","","","0","","","0","0","","0","Modern","Informative","Friendly","Positive","3.8","> 40%","Offerings","Korean","0","0","0","40 to 60"
